Gujarat,AHMEDABAD,SANAND,MANKOL,236,236,0
Gujarat,AHMEDABAD,SANAND,MATODA,182,182,0
Gujarat,AHMEDABAD,SANAND,MELASANA,71,71,0
Gujarat,AHMEDABAD,SANAND,MODASAR,778,778,0
Gujarat,AHMEDABAD,SANAND,MORAIYA,80,80,0
Gujarat,AHMEDABAD,SANAND,MOTI DEVTI,64,64,0
Gujarat,AHMEDABAD,SANAND,NANI DEVTI,187,187,0
Gujarat,AHMEDABAD,SANAND,NAVAPURA,552,552,0
Gujarat,AHMEDABAD,SANAND,NIDHRAD,161,161,0
Gujarat,AHMEDABAD,SANAND,PALWADA,170,170,0
Gujarat,AHMEDABAD,SANAND,PIPAN,534,534,0
Gujarat,AHMEDABAD,SANAND,RAMPURA,32,32,0
Gujarat,AHMEDABAD,SANAND,RETHAL,517,517,0
Gujarat,AHMEDABAD,SANAND,RUPAVATI,216,216,0
Gujarat,AHMEDABAD,SANAND,SANATHAL,238,238,0
Gujarat,AHMEDABAD,SANAND,SARI,110,110,0
Gujarat,AHMEDABAD,SANAND,SHELA,178,178,0
Gujarat,AHMEDABAD,SANAND,SHIYAWADA,322,322,0
Gujarat,AHMEDABAD,SANAND,SOYLA,215,215,0
Gujarat,AHMEDABAD,SANAND,TAJPUR,16,16,0
Gujarat,AHMEDABAD,SANAND,TELAV,359,359,0
Gujarat,AHMEDABAD,SANAND,UPARDAL,143,143,0
Gujarat,AHMEDABAD,SANAND,VANALIYA,54,54,0
Gujarat,AHMEDABAD,SANAND,VASNA CHACHARAVADI,1,1,0
Gujarat,AHMEDABAD,SANAND,VASNA IYAVA,329,329,0
Gujarat,AHMEDABAD,SANAND,VASODARA,131,131,0
Gujarat,AHMEDABAD,SANAND,VINCHHIYA,115,115,0
Gujarat,AHMEDABAD,SANAND,VIROCHANNAGAR,578,578,0
Gujarat,AHMEDABAD,SANAND,ZAMP,240,240,0
Gujarat,AHMEDABAD,SANAND,ZOLAPUR,126,126,0
Gujarat,AHMEDABAD,VIRAMGAM,ASALGAM,276,276,0
Gujarat,AHMEDABAD,VIRAMGAM,BHADANA,297,297,0
Gujarat,AHMEDABAD,VIRAMGAM,BHAVDA,82,82,0
Gujarat,AHMEDABAD,VIRAMGAM,CHANOTHIYA,89,89,0
Gujarat,AHMEDABAD,VIRAMGAM,DALSANA,122,122,0
Gujarat,AHMEDABAD,VIRAMGAM,DEDIYASAN,193,193,0
Gujarat,AHMEDABAD,VIRAMGAM,DEVPURA,212,212,0
Gujarat,AHMEDABAD,VIRAMGAM,DHAKDI,240,240,0
Gujarat,AHMEDABAD,VIRAMGAM,DUMANA,470,470,0
