Uttar Pradesh,AGRA,BICHPURI,PATHOLI,816,208,608
Uttar Pradesh,AGRA,BICHPURI,SADARBAN,183,165,18
Uttar Pradesh,AGRA,BICHPURI,SAHARA,967,378,589
Uttar Pradesh,AGRA,BICHPURI,SUCHETA,353,353,0
Uttar Pradesh,AGRA,BICHPURI,SUNARI,337,337,0
Uttar Pradesh,AGRA,BICHPURI,SWAMI MUSTKIL,426,144,282
Uttar Pradesh,AGRA,BICHPURI,TAPARA,482,359,123
Uttar Pradesh,AGRA,ETMADPUR,AGWAR,960,123,837
Uttar Pradesh,AGRA,ETMADPUR,AHARAN,1879,285,1594
Uttar Pradesh,AGRA,ETMADPUR,AMANABAD,333,101,232
Uttar Pradesh,AGRA,ETMADPUR,ARELA,344,141,203
Uttar Pradesh,AGRA,ETMADPUR,BAHRAMPUR,510,103,407
Uttar Pradesh,AGRA,ETMADPUR,BARHAN,2123,298,1825
Uttar Pradesh,AGRA,ETMADPUR,BENAI,646,346,300
Uttar Pradesh,AGRA,ETMADPUR,BHIKANPUR BAKARPUR,127,101,26
Uttar Pradesh,AGRA,ETMADPUR,BIRUNI,301,298,3
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DULHARA,253,37,216
Uttar Pradesh,AGRA,FATEHPUR SIKRI,GOTHARA,351,262,89
Uttar Pradesh,AGRA,FATEHPUR SIKRI,GURKI MANDI,384,0,384
Uttar Pradesh,AGRA,FATEHPUR SIKRI,JAHANPUR,227,38,189
Uttar Pradesh,AGRA,FATEHPUR SIKRI,JAJAULI,534,3,531
Uttar Pradesh,AGRA,FATEHPUR SIKRI,JAJAV,731,165,566
Uttar Pradesh,AGRA,FATEHPUR SIKRI,JAUTANA,374,31,343
Uttar Pradesh,AGRA,FATEHPUR SIKRI,KARAHI,438,2,436
Uttar Pradesh,AGRA,FATEHPUR SIKRI,KHERA JAT,360,360,0
Uttar Pradesh,AGRA,FATEHPUR SIKRI,KORAI,789,72,717
Uttar Pradesh,AGRA,FATEHPUR SIKRI,MAHDAV,489,270,219
Uttar Pradesh,AGRA,FATEHPUR SIKRI,MAI BUJURG,325,319,6
Uttar Pradesh,AGRA,FATEHPUR SIKRI,MALIKPUR,359,271,88
Uttar Pradesh,AGRA,FATEHPUR SIKRI,MANDI MIRZA KHAN,640,11,629
Uttar Pradesh,AGRA,FATEHPUR SIKRI,MANDOLI,306,2,304
Uttar Pradesh,AGRA,FATEHPUR SIKRI,NAGLA BAHARWATI,310,147,163
Uttar Pradesh,AGRA,FATEHPUR SIKRI,NAGLA MANGOLI,478,0,478
Uttar Pradesh,AGRA,FATEHPUR SIKRI,NAGLA SARAI,451,33,418
Uttar Pradesh,AGRA,FATEHPUR SIKRI,NINBAYA,217,65,152
Uttar Pradesh,AGRA,FATEHPUR SIKRI,PALI KIRAOLI,240,71,169
Uttar Pradesh,AGRA,FATEHPUR SIKRI,PATSAL,404,0,404
Uttar Pradesh,AGRA,FATEHPUR SIKRI,RASULPUR KIRAOLI,315,59,256
Uttar Pradesh,AGRA,FATEHPUR SIKRI,ROJAULI,205,1,204
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SAHANPUR,579,239,340
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SAMARA,741,17,724
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SANTHA,386,48,338
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SARSA,564,14,550
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SIKA RAUDA,433,0,433
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SIKRI HISSA IV,1717,82,1635
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SINGARPUR,383,147,236
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SIRAULI,181,170,11
Uttar Pradesh,AGRA,FATEHPUR SIKRI,SONOTHI,300,36,264
Uttar Pradesh,AGRA,FATEHPUR SIKRI,TAJPUR,328,0,328
Uttar Pradesh,AGRA,FATEHPUR SIKRI,TEEKRI,531,123,408
Uttar Pradesh,AGRA,FATEHPUR SIKRI,TEHRA RAWAT,273,244,29
Uttar Pradesh,AGRA,FATEHPUR SIKRI,UNDERA,597,7,590
Uttar Pradesh,AGRA,JAGNER,BAGHOUR,345,6,339
Uttar Pradesh,AGRA,JAGNER,BAMNAI KALAN,651,0,651
Uttar Pradesh,AGRA,JAGNER,BARGAWAN BUZURG,623,76,547
Uttar Pradesh,AGRA,JAGNER,BARIGWAMA KHURD,499,0,499
Uttar Pradesh,AGRA,JAGNER,BASAI JAGNER,311,133,178
Uttar Pradesh,AGRA,JAGNER,BAZIDPUR,524,0,524
Uttar Pradesh,AGRA,JAGNER,BHARA,459,86,373
Uttar Pradesh,AGRA,JAGNER,BIDHOULI JAGNER,490,325,165
Uttar Pradesh,AGRA,JAGNER,CHANDSORA,378,62,316
Uttar Pradesh,AGRA,JAGNER,DAHGAWAN,128,103,25
Uttar Pradesh,AGRA,JAGNER,DHANINA,337,131,206
Uttar Pradesh,AGRA,JAGNER,GHASKATA,521,521,0
Uttar Pradesh,AGRA,JAGNER,GUGAWAND,922,0,922
Uttar Pradesh,AGRA,JAGNER,MEOLI,244,223,21
Uttar Pradesh,AGRA,JAGNER,NAGLA KASIMPUR,317,0,317
Uttar Pradesh,AGRA,JAGNER,NAGLA VIRBHAN,736,0,736
Uttar Pradesh,AGRA,JAGNER,NAUNI,1476,0,1476
Uttar Pradesh,AGRA,ETMADPUR,CHAOLI,1137,205,932
